order_id,product_id,order_date,qty,region,customer_type,base_price,unit_price,discount_pct,order_value,order_month,category,is_on_sale,sale_event,day_of_week,calc_order_value
176,SKU0028,2025-03-22,3,Western Cape,Business,34999,24565.93,29.81,73697.78,2025-03,Gaming & Entertainment,true,Volume Discount,Saturday,73697.78
177,SKU0001,2025-03-22,1,Gauteng,Individual,28999,22321.7,23.03,22321.7,2025-03,Computers & Laptops,true,Year End Sale,Saturday,22321.7
178,SKU0020,2025-03-27,4,Gauteng,Individual,5579,4460.93,20.04,17843.73,2025-03,Displays & Audio Visual,true,Business Sale,Thursday,17843.73
179,SKU0018,2025-03-27,1,Free State,Individual,4999,3403.6,31.91,3403.6,2025-03,Accessories & Peripherals,true,Business Sale,Thursday,3403.6
180,SKU0023,2025-03-27,2,Eastern Cape,Individual,6999,4586.07,34.48,9172.13,2025-03,Networking & Storage,true,Bulk Purchase,Thursday,9172.13
181,SKU0030,2025-03-22,2,KwaZulu-Natal,Individual,12999,8467.04,34.86,16934.07,2025-03,Wearables & Smart Devices,true,Year End Sale,Saturday,16934.07
182,SKU0020,2025-03-22,1,Eastern Cape,Individual,5579,3842.99,31.12,3842.99,2025-03,Displays & Audio Visual,true,New Client Promotion,Saturday,3842.99
183,SKU0030,2025-03-22,2,KwaZulu-Natal,Premium,12999,9525.31,26.72,19050.63,2025-03,Wearables & Smart Devices,true,Volume Discount,Saturday,19050.63
184,SKU0002,2025-03-22,2,KwaZulu-Natal,Individual,24999,19115.39,23.54,38230.78,2025-03,Computers & Laptops,true,Year End Sale,Saturday,38230.78
185,SKU0026,2025-03-22,2,Free State,Individual,2535,1907.77,24.74,3815.53,2025-03,Software & Licensing,true,Year End Sale,Saturday,3815.53
186,SKU0005,2025-03-22,1,KwaZulu-Natal,Individual,39999,27513.66,31.21,27513.66,2025-03,Computers & Laptops,true,Business Sale,Saturday,27513.66
187,SKU0006,2025-03-22,1,KwaZulu-Natal,Business,22999,16845.97,26.75,16845.97,2025-03,Computers & Laptops,true,Volume Discount,Saturday,16845.97
188,SKU0029,2025-03-22,2,KwaZulu-Natal,Individual,24999,18743.35,25.02,37486.71,2025-03,Gaming & Entertainment,true,New Client Promotion,Saturday,37486.71
189,SKU0029,2025-03-22,2,KwaZulu-Natal,Individual,24999,17674.02,29.3,35348.04,2025-03,Gaming & Entertainment,true,New Client Promotion,Saturday,35348.04
190,SKU0027,2025-03-27,2,Free State,Business,4087,2713.88,33.6,5427.76,2025-03,Software & Licensing,true,Bulk Purchase,Thursday,5427.76
191,SKU0027,2025-03-27,2,Free State,Individual,4087,3078.5,24.68,6157,2025-03,Software & Licensing,true,Bulk Purchase,Thursday,6157
192,SKU0018,2025-03-22,1,Free State,Individual,4999,3845.82,23.07,3845.82,2025-03,Accessories & Peripherals,true,Year End Sale,Saturday,3845.82
193,SKU0014,2025-03-22,3,KwaZulu-Natal,Individual,23999,16242.8,32.32,48728.39,2025-03,Mobile & Smartphones,true,New Client Promotion,Saturday,48728.39
194,SKU0024,2025-03-22,1,Western Cape,Business,14999,10034.64,33.1,10034.64,2025-03,Networking & Storage,true,Bulk Purchase,Saturday,10034.64
195,SKU0028,2025-03-22,1,Free State,Business,34999,22457.53,35.83,22457.53,2025-03,Gaming & Entertainment,true,Year End Sale,Saturday,22457.53
196,SKU0016,2025-03-22,2,KwaZulu-Natal,Individual,1299,929.01,28.48,1858.02,2025-03,Accessories & Peripherals,true,Year End Sale,Saturday,1858.02
197,SKU0018,2025-03-22,4,Gauteng,Individual,4999,3863.03,22.72,15452.12,2025-03,Accessories & Peripherals,true,Year End Sale,Saturday,15452.12
198,SKU0030,2025-03-27,1,Gauteng,Business,12999,8611.72,33.75,8611.72,2025-03,Wearables & Smart Devices,true,Year End Sale,Thursday,8611.72
199,SKU0027,2025-03-27,1,KwaZulu-Natal,Business,4087,2971.24,27.3,2971.24,2025-03,Software & Licensing,true,Bulk Purchase,Thursday,2971.24
200,SKU0030,2025-03-22,3,Gauteng,Individual,12999,9412.79,27.59,28238.38,2025-03,Wearables & Smart Devices,true,Business Sale,Saturday,28238.38
201,SKU0006,2025-03-22,1,Gauteng,Individual,22999,18319.78,20.35,18319.78,2025-03,Computers & Laptops,true,Year End Sale,Saturday,18319.78
202,SKU0008,2025-03-22,1,Western Cape,Business,26999,19827.07,26.56,19827.07,2025-03,Computers & Laptops,true,Business Sale,Saturday,19827.07
203,SKU0027,2025-03-22,2,Gauteng,Business,4087,2788.86,31.76,5577.73,2025-03,Software & Licensing,true,Bulk Purchase,Saturday,5577.73
204,SKU0023,2025-03-27,2,KwaZulu-Natal,Individual,6999,5403.59,22.79,10807.18,2025-03,Networking & Storage,true,Business Sale,Thursday,10807.18
205,SKU0002,2025-03-27,1,Western Cape,Individual,24999,18742.26,25.03,18742.26,2025-03,Computers & Laptops,true,New Client Promotion,Thursday,18742.26
206,SKU0004,2025-03-27,2,Free State,Individual,45999,30452.33,33.8,60904.67,2025-03,Computers & Laptops,true,Year End Sale,Thursday,60904.67
207,SKU0028,2025-03-22,1,Eastern Cape,Individual,34999,25474.88,27.21,25474.88,2025-03,Gaming & Entertainment,true,Volume Discount,Saturday,25474.88
208,SKU0001,2025-03-22,3,Western Cape,Individual,28999,22431.94,22.65,67295.83,2025-03,Computers & Laptops,true,New Client Promotion,Saturday,67295.83
209,SKU0027,2025-03-22,1,Gauteng,Individual,4087,2708.75,33.72,2708.75,2025-03,Software & Licensing,true,Business Sale,Saturday,2708.75
210,SKU0024,2025-03-27,2,KwaZulu-Natal,Individual,14999,10576.7,29.48,21153.4,2025-03,Networking & Storage,true,New Client Promotion,Thursday,21153.4
211,SKU0012,2025-03-27,1,Western Cape,Business,28999,19752.72,31.88,19752.72,2025-03,Mobile & Smartphones,true,New Client Promotion,Thursday,19752.72
212,SKU0026,2025-03-27,5,KwaZulu-Natal,Individual,2535,1995.55,21.28,9977.73,2025-03,Software & Licensing,true,Bulk Purchase,Thursday,9977.73
213,SKU0030,2025-04-16,3,Western Cape,Individual,12999,9420,27.53,28259.99,2025-04,Wearables & Smart Devices,true,Business Sale,Wednesday,28259.99
214,SKU0030,2025-04-16,3,Free State,Individual,12999,10268.41,21.01,30805.23,2025-04,Wearables & Smart Devices,true,Volume Discount,Wednesday,30805.23
215,SKU0015,2025-04-21,1,Eastern Cape,Individual,8999,6922.29,23.08,6922.29,2025-04,Accessories & Peripherals,true,Bulk Purchase,Monday,6922.29
216,SKU0007,2025-04-21,1,Gauteng,Business,17999,11571.4,35.71,11571.4,2025-04,Computers & Laptops,true,Year End Sale,Monday,11571.4
217,SKU0013,2025-04-21,1,Western Cape,Individual,8999,6443.77,28.39,6443.77,2025-04,Mobile & Smartphones,true,New Client Promotion,Monday,6443.77
218,SKU0001,2025-04-21,2,Eastern Cape,Individual,28999,20908.66,27.9,41817.33,2025-04,Computers & Laptops,true,Business Sale,Monday,41817.33
219,SKU0029,2025-04-16,1,KwaZulu-Natal,Individual,24999,19413.65,22.34,19413.65,2025-04,Gaming & Entertainment,true,Year End Sale,Wednesday,19413.65
220,SKU0029,2025-04-16,1,Free State,Individual,24999,18469.32,26.12,18469.32,2025-04,Gaming & Entertainment,true,Business Sale,Wednesday,18469.32
221,SKU0029,2025-04-16,1,KwaZulu-Natal,Individual,24999,19132.7,23.47,19132.7,2025-04,Gaming & Entertainment,true,Volume Discount,Wednesday,19132.7
222,SKU0029,2025-04-16,3,KwaZulu-Natal,Individual,24999,17767.86,28.93,53303.57,2025-04,Gaming & Entertainment,true,Business Sale,Wednesday,53303.57
223,SKU0029,2025-04-16,1,KwaZulu-Natal,Individual,24999,19329.68,22.68,19329.68,2025-04,Gaming & Entertainment,true,Business Sale,Wednesday,19329.68
224,SKU0022,2025-04-16,1,KwaZulu-Natal,Premium,6999,5693.86,18.65,5693.86,2025-04,Displays & Audio Visual,true,Volume Discount,Wednesday,5693.86
225,SKU0030,2025-04-16,4,KwaZulu-Natal,Business,12999,8974.8,30.96,35899.21,2025-04,Wearables & Smart Devices,true,Bulk Purchase,Wednesday,35899.21
226,SKU0027,2025-04-16,2,Free State,Individual,4087,3020.46,26.1,6040.92,2025-04,Software & Licensing,true,Year End Sale,Wednesday,6040.92
227,SKU0028,2025-04-16,5,Free State,Individual,34999,27550.29,21.28,137751.47,2025-04,Gaming & Entertainment,true,Bulk Purchase,Wednesday,137751.47
228,SKU0016,2025-04-16,6,Eastern Cape,Individual,1299,925.59,28.75,5553.57,2025-04,Accessories & Peripherals,true,New Client Promotion,Wednesday,5553.57
229,SKU0012,2025-04-21,4,Free State,Individual,28999,21738.23,25.04,86952.94,2025-04,Mobile & Smartphones,true,Year End Sale,Monday,86952.94
230,SKU0015,2025-04-21,3,Western Cape,Individual,8999,6077.94,32.46,18233.82,2025-04,Accessories & Peripherals,true,Bulk Purchase,Monday,18233.82
231,SKU0026,2025-04-16,2,Western Cape,Individual,2535,1818.08,28.28,3636.17,2025-04,Software & Licensing,true,Year End Sale,Wednesday,3636.17
232,SKU0023,2025-04-16,1,Gauteng,Premium,6999,4926.02,29.62,4926.02,2025-04,Networking & Storage,true,New Client Promotion,Wednesday,4926.02
233,SKU0030,2025-04-16,1,KwaZulu-Natal,Individual,12999,10176.45,21.71,10176.45,2025-04,Wearables & Smart Devices,true,Volume Discount,Wednesday,10176.45
234,SKU0027,2025-04-16,3,Eastern Cape,Individual,4087,2779.25,32,8337.75,2025-04,Software & Licensing,true,Business Sale,Wednesday,8337.75
235,SKU0014,2025-04-16,1,Free State,Business,23999,15483.51,35.48,15483.51,2025-04,Mobile & Smartphones,true,Business Sale,Wednesday,15483.51
236,SKU0029,2025-04-16,2,KwaZulu-Natal,Individual,24999,19476.64,22.09,38953.27,2025-04,Gaming & Entertainment,true,Volume Discount,Wednesday,38953.27
237,SKU0026,2025-04-16,1,KwaZulu-Natal,Business,2535,1850.95,26.98,1850.95,2025-04,Software & Licensing,true,Bulk Purchase,Wednesday,1850.95
238,SKU0025,2025-04-21,1,KwaZulu-Natal,Business,2999,1941.92,35.25,1941.92,2025-04,Networking & Storage,true,Year End Sale,Monday,1941.92
239,SKU0030,2025-04-21,1,Eastern Cape,Individual,12999,10169.6,21.77,10169.6,2025-04,Wearables & Smart Devices,true,New Client Promotion,Monday,10169.6
240,SKU0004,2025-04-21,2,KwaZulu-Natal,Individual,45999,31829.91,30.8,63659.82,2025-04,Computers & Laptops,true,Bulk Purchase,Monday,63659.82
241,SKU0010,2025-04-16,3,KwaZulu-Natal,Individual,32999,22073.58,33.11,66220.73,2025-04,Mobile & Smartphones,true,Year End Sale,Wednesday,66220.73
242,SKU0020,2025-04-16,4,Eastern Cape,Individual,5579,4316.44,22.63,17265.76,2025-04,Displays & Audio Visual,true,Bulk Purchase,Wednesday,17265.76
243,SKU0001,2025-04-16,4,Western Cape,Individual,28999,19029.32,34.38,76117.26,2025-04,Computers & Laptops,true,Business Sale,Wednesday,76117.26
244,SKU0018,2025-04-21,1,Free State,Individual,4999,3948.02,21.02,3948.02,2025-04,Accessories & Peripherals,true,Volume Discount,Monday,3948.02
245,SKU0030,2025-04-21,6,Western Cape,Individual,12999,9546.74,26.56,57280.43,2025-04,Wearables & Smart Devices,true,New Client Promotion,Monday,57280.43
246,SKU0001,2025-04-21,1,KwaZulu-Natal,Individual,28999,19124.13,34.05,19124.13,2025-04,Computers & Laptops,true,Bulk Purchase,Monday,19124.13
247,SKU0030,2025-04-21,1,KwaZulu-Natal,Individual,12999,9980.1,23.22,9980.1,2025-04,Wearables & Smart Devices,true,New Client Promotion,Monday,9980.1
248,SKU0028,2025-06-15,3,Western Cape,Individual,34999,27148.65,22.43,81445.95,2025-06,Gaming & Entertainment,true,New Client Promotion,Sunday,81445.95
249,SKU0017,2025-06-15,1,KwaZulu-Natal,Individual,3999,2841.18,28.95,2841.18,2025-06,Accessories & Peripherals,true,Year End Sale,Sunday,2841.18
250,SKU0007,2025-06-15,2,Free State,Individual,17999,13061.45,27.43,26122.9,2025-06,Computers & Laptops,true,Volume Discount,Sunday,26122.9
251,SKU0030,2025-06-15,1,Free State,Business,12999,8901.4,31.52,8901.4,2025-06,Wearables & Smart Devices,true,Volume Discount,Sunday,8901.4
252,SKU0017,2025-06-15,1,Gauteng,Individual,3999,2782.49,30.42,2782.49,2025-06,Accessories & Peripherals,true,Year End Sale,Sunday,2782.49
253,SKU0022,2025-06-15,1,Eastern Cape,Individual,6999,4751.52,32.11,4751.52,2025-06,Displays & Audio Visual,true,Business Sale,Sunday,4751.52
254,SKU0025,2025-06-15,3,Gauteng,Individual,2999,2088.55,30.36,6265.65,2025-06,Networking & Storage,true,Business Sale,Sunday,6265.65
255,SKU0028,2025-07-10,2,KwaZulu-Natal,Individual,34999,25154.3,28.13,50308.6,2025-07,Gaming & Entertainment,true,Volume Discount,Thursday,50308.6
256,SKU0030,2025-07-10,1,Western Cape,Individual,12999,9153.34,29.58,9153.34,2025-07,Wearables & Smart Devices,true,Business Sale,Thursday,9153.34
257,SKU0029,2025-07-10,1,Eastern Cape,Individual,24999,17403.27,30.38,17403.27,2025-07,Gaming & Entertainment,true,Business Sale,Thursday,17403.27
258,SKU0014,2025-07-10,3,Gauteng,Individual,23999,19013.46,20.77,57040.39,2025-07,Mobile & Smartphones,true,Year End Sale,Thursday,57040.39
259,SKU0028,2025-07-15,1,Eastern Cape,Individual,34999,24295.04,30.58,24295.04,2025-07,Gaming & Entertainment,true,Business Sale,Tuesday,24295.04
260,SKU0028,2025-07-15,2,Western Cape,Individual,34999,25017.57,28.52,50035.15,2025-07,Gaming & Entertainment,true,Year End Sale,Tuesday,50035.15
261,SKU0028,2025-07-15,2,Eastern Cape,Individual,34999,27366.47,21.81,54732.95,2025-07,Gaming & Entertainment,true,Business Sale,Tuesday,54732.95
262,SKU0017,2025-07-15,1,Western Cape,Individual,3999,2632.78,34.16,2632.78,2025-07,Accessories & Peripherals,true,Year End Sale,Tuesday,2632.78
263,SKU0028,2025-07-15,1,Eastern Cape,Individual,34999,27711.07,20.82,27711.07,2025-07,Gaming & Entertainment,true,Volume Discount,Tuesday,27711.07
264,SKU0012,2025-07-15,2,Free State,Individual,28999,20605.52,28.94,41211.03,2025-07,Mobile & Smartphones,true,Volume Discount,Tuesday,41211.03
265,SKU0021,2025-07-20,1,KwaZulu-Natal,Business,8999,5554.63,38.27,5554.63,2025-07,Displays & Audio Visual,true,Volume Discount,Sunday,5554.63
266,SKU0030,2025-07-10,1,Gauteng,Premium,12999,10189.2,21.62,10189.2,2025-07,Wearables & Smart Devices,true,New Client Promotion,Thursday,10189.2
267,SKU0029,2025-07-10,2,Western Cape,Individual,24999,16984.41,32.06,33968.81,2025-07,Gaming & Entertainment,true,New Client Promotion,Thursday,33968.81
268,SKU0025,2025-07-10,1,Western Cape,Individual,2999,2067.28,31.07,2067.28,2025-07,Networking & Storage,true,Business Sale,Thursday,2067.28
269,SKU0030,2025-07-10,3,Free State,Individual,12999,9566.97,26.4,28700.91,2025-07,Wearables & Smart Devices,true,New Client Promotion,Thursday,28700.91
270,SKU0026,2025-07-15,2,KwaZulu-Natal,Individual,2535,2018.72,20.37,4037.44,2025-07,Software & Licensing,true,Year End Sale,Tuesday,4037.44
271,SKU0010,2025-07-15,1,Eastern Cape,Individual,32999,24498.64,25.76,24498.64,2025-07,Mobile & Smartphones,true,Volume Discount,Tuesday,24498.64
272,SKU0015,2025-07-15,1,KwaZulu-Natal,Individual,8999,7128.08,20.79,7128.08,2025-07,Accessories & Peripherals,true,Business Sale,Tuesday,7128.08
273,SKU0025,2025-07-20,1,Free State,Individual,2999,2183.37,27.2,2183.37,2025-07,Networking & Storage,true,New Client Promotion,Sunday,2183.37
274,SKU0029,2025-07-20,1,Western Cape,Premium,24999,18368.24,26.52,18368.24,2025-07,Gaming & Entertainment,true,Business Sale,Sunday,18368.24
275,SKU0029,2025-07-10,1,Free State,Business,24999,16789.88,32.84,16789.88,2025-07,Gaming & Entertainment,true,Business Sale,Thursday,16789.88
276,SKU0027,2025-07-15,1,Western Cape,Individual,4087,3201.87,21.66,3201.87,2025-07,Software & Licensing,true,Year End Sale,Tuesday,3201.87
277,SKU0021,2025-07-15,2,Gauteng,Individual,8999,7142.38,20.63,14284.76,2025-07,Displays & Audio Visual,true,Business Sale,Tuesday,14284.76
278,SKU0025,2025-07-15,1,Eastern Cape,Individual,2999,2206.77,26.42,2206.77,2025-07,Networking & Storage,true,Business Sale,Tuesday,2206.77
279,SKU0006,2025-07-10,2,Gauteng,Individual,22999,17505.75,23.88,35011.5,2025-07,Computers & Laptops,true,New Client Promotion,Thursday,35011.5
280,SKU0027,2025-07-10,1,KwaZulu-Natal,Individual,4087,2730.66,33.19,2730.66,2025-07,Software & Licensing,true,Volume Discount,Thursday,2730.66
281,SKU0027,2025-07-10,1,Gauteng,Individual,4087,2663.18,34.84,2663.18,2025-07,Software & Licensing,true,New Client Promotion,Thursday,2663.18
282,SKU0020,2025-07-10,1,Western Cape,Individual,5579,4270.25,23.46,4270.25,2025-07,Displays & Audio Visual,true,Volume Discount,Thursday,4270.25
283,SKU0023,2025-07-10,1,Western Cape,Individual,6999,5549.91,20.7,5549.91,2025-07,Networking & Storage,true,Business Sale,Thursday,5549.91
284,SKU0013,2025-07-10,1,Western Cape,Individual,8999,6726.58,25.25,6726.58,2025-07,Mobile & Smartphones,true,Bulk Purchase,Thursday,6726.58
285,SKU0027,2025-07-15,2,Free State,Individual,4087,3136.98,23.24,6273.97,2025-07,Software & Licensing,true,Business Sale,Tuesday,6273.97
286,SKU0017,2025-07-20,1,Gauteng,Individual,3999,3094.89,22.61,3094.89,2025-07,Accessories & Peripherals,true,Year End Sale,Sunday,3094.89
287,SKU0015,2025-07-20,4,Free State,Individual,8999,5854.3,34.95,23417.18,2025-07,Accessories & Peripherals,true,Volume Discount,Sunday,23417.18
288,SKU0030,2025-07-10,2,Gauteng,Individual,12999,9495.68,26.95,18991.35,2025-07,Wearables & Smart Devices,true,Bulk Purchase,Thursday,18991.35
289,SKU0030,2025-07-10,1,KwaZulu-Natal,Individual,12999,8940.96,31.22,8940.96,2025-07,Wearables & Smart Devices,true,Business Sale,Thursday,8940.96
290,SKU0008,2025-07-15,1,Gauteng,Individual,26999,20523.56,23.98,20523.56,2025-07,Computers & Laptops,true,New Client Promotion,Tuesday,20523.56
291,SKU0024,2025-07-15,1,Free State,Individual,14999,9849.13,34.33,9849.13,2025-07,Networking & Storage,true,New Client Promotion,Tuesday,9849.13
292,SKU0010,2025-07-15,3,Western Cape,Business,32999,23356.41,29.22,70069.22,2025-07,Mobile & Smartphones,true,New Client Promotion,Tuesday,70069.22
293,SKU0028,2025-07-15,1,Eastern Cape,Business,34999,24885.58,28.9,24885.58,2025-07,Gaming & Entertainment,true,Bulk Purchase,Tuesday,24885.58
294,SKU0030,2025-07-15,3,Eastern Cape,Individual,12999,9432.32,27.44,28296.95,2025-07,Wearables & Smart Devices,true,Bulk Purchase,Tuesday,28296.95
295,SKU0021,2025-07-15,4,Eastern Cape,Business,8999,6646.48,26.14,26585.94,2025-07,Displays & Audio Visual,true,Business Sale,Tuesday,26585.94
296,SKU0012,2025-07-15,1,Eastern Cape,Individual,28999,21686.28,25.22,21686.28,2025-07,Mobile & Smartphones,true,Year End Sale,Tuesday,21686.28
297,SKU0030,2025-07-20,1,KwaZulu-Natal,Business,12999,8646.16,33.49,8646.16,2025-07,Wearables & Smart Devices,true,Bulk Purchase,Sunday,8646.16
298,SKU0005,2025-07-20,2,KwaZulu-Natal,Individual,39999,27749.13,30.63,55498.26,2025-07,Computers & Laptops,true,Volume Discount,Sunday,55498.26
299,SKU0024,2025-07-20,2,Free State,Individual,14999,10468.99,30.2,20937.97,2025-07,Networking & Storage,true,Volume Discount,Sunday,20937.97
300,SKU0026,2025-07-20,1,Gauteng,Individual,2535,1967.69,22.38,1967.69,2025-07,Software & Licensing,true,Volume Discount,Sunday,1967.69
301,SKU0025,2025-07-10,1,Gauteng,Business,2999,2236.09,25.44,2236.09,2025-07,Networking & Storage,true,Year End Sale,Thursday,2236.09
302,SKU0012,2025-07-10,2,KwaZulu-Natal,Business,28999,21744.38,25.02,43488.76,2025-07,Mobile & Smartphones,true,Year End Sale,Thursday,43488.76
303,SKU0027,2025-07-10,3,Western Cape,Individual,4087,2958.5,27.61,8875.49,2025-07,Software & Licensing,true,Year End Sale,Thursday,8875.49
304,SKU0030,2025-07-15,1,Free State,Individual,12999,10235.22,21.26,10235.22,2025-07,Wearables & Smart Devices,true,Volume Discount,Tuesday,10235.22
305,SKU0006,2025-07-15,2,Free State,Individual,22999,17956.07,21.93,35912.14,2025-07,Computers & Laptops,true,Volume Discount,Tuesday,35912.14
306,SKU0027,2025-07-20,1,Gauteng,Individual,4087,2937.78,28.12,2937.78,2025-07,Software & Licensing,true,Year End Sale,Sunday,2937.78
307,SKU0028,2025-07-10,1,Western Cape,Individual,34999,24678.03,29.49,24678.03,2025-07,Gaming & Entertainment,true,Bulk Purchase,Thursday,24678.03
308,SKU0023,2025-07-10,2,KwaZulu-Natal,Individual,6999,5416.78,22.61,10833.57,2025-07,Networking & Storage,true,New Client Promotion,Thursday,10833.57
309,SKU0013,2025-07-10,1,Gauteng,Business,8999,6658.34,26.01,6658.34,2025-07,Mobile & Smartphones,true,Year End Sale,Thursday,6658.34
310,SKU0027,2025-07-10,1,Gauteng,Business,4087,3029.74,25.87,3029.74,2025-07,Software & Licensing,true,Volume Discount,Thursday,3029.74
311,SKU0014,2025-07-10,4,Eastern Cape,Individual,23999,17059.46,28.92,68237.86,2025-07,Mobile & Smartphones,true,New Client Promotion,Thursday,68237.86
312,SKU0029,2025-07-15,2,KwaZulu-Natal,Individual,24999,19916.24,20.33,39832.48,2025-07,Gaming & Entertainment,true,Volume Discount,Tuesday,39832.48
